6.25e-06 -0.00283203125	0.373779296875
1.25e-05 0.0005859375	0.401123046875
1.875e-05 0.000390625	0.42529296875
2.5e-05 0.00068359375	0.443603515625
3.125e-05 0.0005859375	0.450927734375
3.75e-05 0.00078125	0.461181640625
4.375e-05 0.00068359375	0.470947265625
5e-05 0.00087890625	0.4755859375
5.625e-05 0.0005859375	0.478759765625
6.25e-05 0.00048828125	0.484619140625
6.875e-05 0.001171875	0.487548828125
7.5e-05 0.0005859375	0.48828125
8.125e-05 0.00068359375	0.4912109375
8.75e-05 0.00048828125	0.4912109375
9.375e-05 0.00068359375	0.4921875
0.0001 0.00068359375	0.4931640625
0.00010625 0.00068359375	0.49267578125
0.0001125 0.00078125	0.494140625
0.00011875 0	0.49365234375
0.000125 0.00078125	0.493896484375
0.00013125 0.00068359375	0.494384765625
0.0001375 0.00068359375	0.494384765625
0.00014375 0.00068359375	0.494873046875
0.00015 0.0005859375	0.4951171875
0.00015625 0.00068359375	0.494873046875
0.0001625 0.0005859375	0.495361328125
0.00016875 0.00048828125	0.49560546875
0.000175 0.0005859375	0.495849609375
0.00018125 0.00078125	0.496337890625
0.0001875 0.0005859375	0.495849609375
0.00019375 0.00068359375	0.49609375
0.0002 0.0005859375	0.496337890625
0.00020625 0.00068359375	0.49658203125
0.0002125 0.00068359375	0.496826171875
0.00021875 0.0005859375	0.49658203125
0.000225 0.00068359375	0.4970703125
0.00023125 0.00078125	0.497314453125
0.0002375 0.00078125	0.497802734375
0.00024375 0.0005859375	0.49755859375
0.00025 0.0005859375	0.497802734375
0.00025625 0.0005859375	0.498046875
0.0002625 0.00078125	0.498291015625
0.00026875 0.00048828125	0.497802734375
0.000275 0.00068359375	0.497802734375
0.00028125 0.0005859375	0.49755859375
0.0002875 0.00029296875	0.497802734375
0.00029375 0.00068359375	0.49755859375
0.0003 0.0005859375	0.49755859375
0.00030625 0.00068359375	0.4970703125
0.0003125 0.00068359375	0.497314453125
0.00031875 0.00068359375	0.496826171875
0.000325 0.0005859375	0.497314453125
0.00033125 0.00078125	0.496826171875
0.0003375 0.00068359375	0.497314453125
0.00034375 0.0005859375	0.4970703125
0.00035 0.0005859375	0.496826171875
0.00035625 0.0005859375	0.496826171875
0.0003625 0.0005859375	0.496826171875
0.00036875 0.00078125	0.496337890625
0.000375 0.0005859375	0.49560546875
0.00038125 0.0005859375	0.49658203125
0.0003875 0.00078125	0.49658203125
0.00039375 0.00068359375	0.496337890625
0.0004 0.00048828125	0.496337890625
0.00040625 0.00068359375	0.496337890625
0.0004125 0.00068359375	0.495849609375
0.00041875 0.0005859375	0.496337890625
0.000425 0.00068359375	0.496337890625
0.00043125 0.00068359375	0.495849609375
0.0004375 0.00068359375	0.495361328125
0.00044375 0.0005859375	0.49560546875
0.00045 0.00048828125	0.495361328125
0.00045625 0.0009765625	0.49560546875
0.0004625 0.0005859375	0.4951171875
0.00046875 0.0005859375	0.4951171875
0.000475 0.0005859375	0.495361328125
0.00048125 0.0005859375	0.494873046875
0.0004875 0.00068359375	0.494384765625
0.00049375 0.0005859375	0.49462890625
0.0005 0.00068359375	0.494384765625
0.00050625 0.00068359375	0.494140625
0.0005125 0.0005859375	0.49365234375
0.00051875 0.00068359375	0.494384765625
0.000525 0.0005859375	0.494140625
0.00053125 0.00068359375	0.493896484375
0.0005375 0.00048828125	0.493408203125
0.00054375 0.0005859375	0.494873046875
0.00055 0.00048828125	0.493408203125
0.00055625 0.0005859375	0.493408203125
0.0005625 0.0005859375	0.492919921875
0.00056875 0.0005859375	0.492919921875
0.000575 0.00068359375	0.49267578125
0.00058125 0.0005859375	0.49267578125
0.0005875 0.0005859375	0.492919921875
0.00059375 0.0005859375	0.492431640625
0.0006 0.00068359375	0.49267578125
0.00060625 0.00068359375	0.492431640625
0.0006125 0.0005859375	0.49267578125
0.00061875 0.0005859375	0.492431640625
0.000625 0.00146484375	0.4921875
0.00063125 0.00048828125	0.491943359375
0.0006375 0.00068359375	0.4921875
0.00064375 0.00068359375	0.491943359375
0.00065 0.0005859375	0.491455078125
0.00065625 0.0005859375	0.491455078125
0.0006625 0.0005859375	0.49169921875
0.00066875 0.00048828125	0.491455078125
0.000675 0.00078125	0.4912109375
0.00068125 0.00068359375	0.491455078125
0.0006875 0.0005859375	0.4912109375
0.00069375 0.0005859375	0.490966796875
0.0007 0.00048828125	0.490966796875
0.00070625 0.00068359375	0.49072265625
0.0007125 0.0005859375	0.489501953125
0.00071875 0.00048828125	0.490478515625
0.000725 0.000390625	0.490234375
0.00073125 0.00068359375	0.490478515625
0.0007375 0.0005859375	0.490478515625
0.00074375 0.0005859375	0.489990234375
0.00075 0.00048828125	0.489990234375
0.00075625 0.00068359375	0.489990234375
0.0007625 0.0005859375	0.490234375
0.00076875 0.0005859375	0.489501953125
0.000775 0.00048828125	0.489501953125
0.00078125 0.00068359375	0.48974609375
0.0007875 0.00078125	0.4892578125
0.00079375 0	0.489013671875
