1.033	3.492	0
0.9919	3.513037	.000106
0.9537	3.5388	0
0.9184	3.576075	.004049
0.8856	3.614	.00169
0.8551	3.642575	.040263
0.8266	3.666	.08
0.7999	3.683625	.089082
0.7749	3.7	.091
0.7514	3.720438	.09975
0.7293	3.742	.112
0.7085	3.763562	.131063
0.6888	3.785	.151
0.6702	3.804938	.165438
0.6525	3.826	.179
0.6358	3.850688	.194938
0.6199	3.878	.211
0.6048	3.907687	.22525
0.5904	3.94	.24
0.5767	3.974937	.257063
0.5636	4.013	.276
0.5510	4.0545	.297063
0.5391	4.1	.32
0.5276	4.149937	.343875
0.5166	4.205	.371
0.5061	4.265625	.403063
0.4959	4.333	.441
0.4862	4.407876	.484563
0.4769	4.492	.539
0.4679	4.586375	.605188
0.4592	4.694	.696
0.4509	4.833312	.807688
0.4428	4.959	.991
0.4350	5.056	1.360249
0.4275	5.052	1.721
0.4203	4.794813	1.86775
0.4133	4.509	1.948
0.4065	4.43425	2.052313
0.3999	4.373	2.146
0.3936	4.161312	2.23725
0.3875	3.938	2.288
0.3815	3.803375	2.23925
0.3757	3.709	2.162
0.3701	3.64225	2.115062
0.3647	3.596	2.076
0.3594	3.558688	2.042125
0.3542	3.531	2.013
0.3493	3.509562	1.987188
0.3444	3.495	1.965
0.3397	3.48675	1.946375
0.3351	3.485	1.931
0.3306	3.490062	1.918187
0.3263	3.501	1.909
0.3220	3.516562	1.904125
0.3179	3.538	1.904
0.3139	3.566125	1.908625
0.3100	3.601	1.92
