6.25e-06 0.318359375	0.0048828125	0.01220703125	0.0947265625
1.25e-05 1.095703125	0.0703125	0.140380859375	0.6875
1.875e-05 1.12109375	0.1181640625	0.23486328125	0.873046875
2.5e-05 1.130859375	0.14208984375	0.277099609375	0.9267578125
3.125e-05 1.1396484375	0.162109375	0.31201171875	0.9599609375
3.75e-05 1.1494140625	0.18408203125	0.347412109375	0.9921875
4.375e-05 1.1552734375	0.20166015625	0.372314453125	1.01171875
5e-05 1.1572265625	0.209716796875	0.382568359375	1.0185546875
5.625e-05 1.1591796875	0.212890625	0.392822265625	1.0244140625
6.25e-05 1.1630859375	0.222900390625	0.4091796875	1.033203125
6.875e-05 1.1630859375	0.2294921875	0.414794921875	1.0341796875
7.5e-05 1.1640625	0.230712890625	0.419189453125	1.037109375
8.125e-05 1.166015625	0.235107421875	0.425537109375	1.041015625
8.75e-05 1.166015625	0.23681640625	0.42529296875	1.0400390625
9.375e-05 1.1669921875	0.237548828125	0.42919921875	1.0419921875
0.0001 1.166015625	0.240478515625	0.43115234375	1.04296875
0.00010625 1.16796875	0.240234375	0.430908203125	1.0439453125
0.0001125 1.16796875	0.2412109375	0.434326171875	1.044921875
0.00011875 1.16796875	0.241943359375	0.4326171875	1.044921875
0.000125 1.16796875	0.24169921875	0.434814453125	1.0458984375
0.00013125 1.16796875	0.242431640625	0.435546875	1.0458984375
0.0001375 1.1640625	0.24267578125	0.435546875	1.044921875
0.00014375 1.16796875	0.2431640625	0.437744140625	1.046875
0.00015 1.1689453125	0.243408203125	0.43701171875	1.046875
0.00015625 1.16796875	0.243896484375	0.4384765625	1.046875
0.0001625 1.1689453125	0.244384765625	0.4384765625	1.0478515625
0.00016875 1.1689453125	0.24462890625	0.43896484375	1.0478515625
0.000175 1.1689453125	0.2451171875	0.43994140625	1.0478515625
0.00018125 1.1689453125	0.245361328125	0.439697265625	1.0478515625
0.0001875 1.16796875	0.245849609375	0.441162109375	1.048828125
0.00019375 1.169921875	0.24609375	0.440673828125	1.0478515625
0.0002 1.169921875	0.24658203125	0.441650390625	1.048828125
0.00020625 1.1689453125	0.2470703125	0.44189453125	1.048828125
0.0002125 1.1689453125	0.247314453125	0.442138671875	1.0478515625
0.00021875 1.169921875	0.247802734375	0.44287109375	1.048828125
0.000225 1.169921875	0.248046875	0.44287109375	1.048828125
0.00023125 1.169921875	0.248291015625	0.443603515625	1.048828125
0.0002375 1.169921875	0.24853515625	0.443603515625	1.0498046875
0.00024375 1.169921875	0.24853515625	0.44384765625	1.048828125
0.00025 1.169921875	0.2490234375	0.44384765625	1.048828125
0.00025625 1.169921875	0.2490234375	0.44384765625	1.048828125
0.0002625 1.169921875	0.249267578125	0.44384765625	1.0498046875
0.00026875 1.169921875	0.249267578125	0.443359375	1.048828125
0.000275 1.169921875	0.249267578125	0.443115234375	1.048828125
0.00028125 1.1689453125	0.2490234375	0.442626953125	1.048828125
0.0002875 1.1708984375	0.2490234375	0.442138671875	1.048828125
0.00029375 1.1689453125	0.248779296875	0.441650390625	1.048828125
0.0003 1.1689453125	0.24853515625	0.44091796875	1.048828125
0.00030625 1.166015625	0.24853515625	0.44091796875	1.0498046875
0.0003125 1.1689453125	0.248291015625	0.43994140625	1.0478515625
0.00031875 1.1689453125	0.247802734375	0.439453125	1.0478515625
0.000325 1.1689453125	0.24755859375	0.43896484375	1.0478515625
0.00033125 1.169921875	0.247314453125	0.4384765625	1.0478515625
0.0003375 1.169921875	0.247314453125	0.43798828125	1.0478515625
0.00034375 1.169921875	0.246826171875	0.4375	1.0478515625
0.00035 1.1689453125	0.24658203125	0.437255859375	1.0478515625
0.00035625 1.1689453125	0.24658203125	0.43701171875	1.046875
0.0003625 1.1689453125	0.246337890625	0.436767578125	1.0478515625
0.00036875 1.1689453125	0.24609375	0.4365234375	1.0478515625
0.000375 1.1689453125	0.24609375	0.4365234375	1.046875
0.00038125 1.169921875	0.245849609375	0.436279296875	1.046875
0.0003875 1.1689453125	0.24560546875	0.43603515625	1.046875
0.00039375 1.1689453125	0.24560546875	0.43603515625	1.046875
0.0004 1.1689453125	0.245361328125	0.43603515625	1.046875
0.00040625 1.1689453125	0.2451171875	0.43603515625	1.046875
0.0004125 1.1689453125	0.2451171875	0.435791015625	1.046875
0.00041875 1.1689453125	0.244873046875	0.435546875	1.046875
0.000425 1.16796875	0.24462890625	0.435546875	1.046875
0.00043125 1.16796875	0.244873046875	0.435302734375	1.0458984375
0.0004375 1.16796875	0.244384765625	0.43505859375	1.0458984375
0.00044375 1.16796875	0.244140625	0.434814453125	1.0458984375
0.00045 1.16796875	0.243896484375	0.4345703125	1.0458984375
0.00045625 1.1689453125	0.24365234375	0.43408203125	1.044921875
0.0004625 1.16796875	0.243408203125	0.434326171875	1.0458984375
0.00046875 1.16796875	0.242919921875	0.43359375	1.044921875
0.000475 1.1689453125	0.2431640625	0.43310546875	1.0458984375
0.00048125 1.1669921875	0.24267578125	0.432861328125	1.044921875
0.0004875 1.1669921875	0.242431640625	0.432373046875	1.044921875
0.00049375 1.16796875	0.241943359375	0.431640625	1.0439453125
0.0005 1.1669921875	0.24169921875	0.431396484375	1.044921875
0.00050625 1.16796875	0.241455078125	0.430908203125	1.0439453125
0.0005125 1.1669921875	0.2412109375	0.43017578125	1.04296875
0.00051875 1.16796875	0.24072265625	0.4296875	1.04296875
0.000525 1.1669921875	0.240234375	0.429443359375	1.04296875
0.00053125 1.1669921875	0.240234375	0.4287109375	1.04296875
0.0005375 1.166015625	0.23974609375	0.42822265625	1.04296875
0.00054375 1.1669921875	0.239501953125	0.427978515625	1.04296875
0.00055 1.166015625	0.239013671875	0.42724609375	1.0419921875
0.00055625 1.166015625	0.239013671875	0.4267578125	1.0419921875
0.0005625 1.1669921875	0.238525390625	0.426513671875	1.0419921875
0.00056875 1.166015625	0.23828125	0.42626953125	1.0419921875
0.000575 1.1669921875	0.23828125	0.42578125	1.0419921875
0.00058125 1.166015625	0.23828125	0.425537109375	1.041015625
0.0005875 1.166015625	0.23779296875	0.4248046875	1.041015625
0.00059375 1.166015625	0.237548828125	0.4248046875	1.041015625
0.0006 1.166015625	0.237060546875	0.42431640625	1.041015625
0.00060625 1.1650390625	0.2373046875	0.424072265625	1.041015625
0.0006125 1.1650390625	0.23681640625	0.423828125	1.041015625
0.00061875 1.1650390625	0.236572265625	0.42333984375	1.0400390625
0.000625 1.1650390625	0.236572265625	0.423095703125	1.0390625
0.00063125 1.166015625	0.236328125	0.4228515625	1.0400390625
0.0006375 1.166015625	0.236083984375	0.42236328125	1.0400390625
0.00064375 1.1640625	0.23583984375	0.42236328125	1.0390625
0.00065 1.1650390625	0.235595703125	0.421875	1.0400390625
0.00065625 1.1650390625	0.2353515625	0.421630859375	1.0390625
0.0006625 1.1650390625	0.235107421875	0.42138671875	1.0390625
0.00066875 1.1640625	0.23486328125	0.4208984375	1.0390625
0.000675 1.1650390625	0.234619140625	0.420654296875	1.0390625
0.00068125 1.1650390625	0.234375	0.41943359375	1.0390625
0.0006875 1.1650390625	0.234130859375	0.419677734375	1.0390625
0.00069375 1.1650390625	0.23388671875	0.41943359375	1.0390625
0.0007 1.1650390625	0.2333984375	0.4189453125	1.0380859375
0.00070625 1.1650390625	0.2333984375	0.41845703125	1.0380859375
0.0007125 1.1640625	0.233154296875	0.418212890625	1.0380859375
0.00071875 1.1640625	0.23291015625	0.417724609375	1.0380859375
0.000725 1.1640625	0.232421875	0.41748046875	1.037109375
0.00073125 1.1640625	0.232421875	0.4169921875	1.037109375
0.0007375 1.1640625	0.23193359375	0.41650390625	1.037109375
0.00074375 1.1640625	0.231689453125	0.416015625	1.037109375
0.00075 1.1640625	0.2314453125	0.415771484375	1.037109375
0.00075625 1.1640625	0.23095703125	0.415283203125	1.0361328125
0.0007625 1.1640625	0.23095703125	0.4150390625	1.0361328125
0.00076875 1.1640625	0.2314453125	0.41455078125	1.0361328125
0.000775 1.1630859375	0.23046875	0.413818359375	1.0361328125
0.00078125 1.1630859375	0.230224609375	0.413818359375	1.0361328125
0.0007875 1.1630859375	0.22998046875	0.4130859375	1.03515625
0.00079375 1.1630859375	0.229736328125	0.412841796875	1.03515625
0.0008 1.1630859375	0.2294921875	0.412353515625	1.03515625
0.00080625 1.1640625	0.229248046875	0.412109375	1.0341796875
0.0008125 1.1630859375	0.229248046875	0.411865234375	1.033203125
0.00081875 1.1630859375	0.228515625	0.4111328125	1.0341796875
0.000825 1.1630859375	0.228515625	0.4111328125	1.0341796875
0.00083125 1.1630859375	0.228271484375	0.41064453125	1.0341796875
0.0008375 1.1630859375	0.22802734375	0.410400390625	1.0341796875
0.00084375 1.162109375	0.22802734375	0.41015625	1.033203125
0.00085 1.1630859375	0.2275390625	0.41015625	1.033203125
0.00085625 1.1630859375	0.2275390625	0.409423828125	1.033203125
0.0008625 1.1611328125	0.22705078125	0.4091796875	1.0341796875
0.00086875 1.1630859375	0.226806640625	0.40869140625	1.0322265625
0.000875 1.162109375	0.226806640625	0.40869140625	1.033203125
0.00088125 1.162109375	0.2265625	0.408203125	1.0322265625
0.0008875 1.162109375	0.226318359375	0.40771484375	1.0322265625
0.00089375 1.1630859375	0.22607421875	0.407470703125	1.0322265625
0.0009 1.162109375	0.225830078125	0.406982421875	1.0322265625
0.00090625 1.162109375	0.2255859375	0.406982421875	1.0322265625
0.0009125 1.1630859375	0.225341796875	0.40625	1.03125
0.00091875 1.162109375	0.22509765625	0.406005859375	1.03125
0.000925 1.162109375	0.224853515625	0.40576171875	1.03125
0.00093125 1.162109375	0.224609375	0.4052734375	1.03125
0.0009375 1.1611328125	0.22509765625	0.40478515625	1.03125
0.00094375 1.1611328125	0.22412109375	0.404541015625	1.0302734375
0.00095 1.162109375	0.223876953125	0.404052734375	1.0302734375
0.00095625 1.1611328125	0.223876953125	0.403564453125	1.0302734375
0.0009625 1.162109375	0.223388671875	0.403564453125	1.0302734375
0.00096875 1.1611328125	0.223388671875	0.403076171875	1.0302734375
0.000975 1.1611328125	0.22314453125	0.40283203125	1.029296875
0.00098125 1.16015625	0.222900390625	0.402099609375	1.0302734375
0.0009875 1.1611328125	0.22265625	0.40185546875	1.029296875
0.00099375 1.16015625	0.222412109375	0.401611328125	1.0283203125
0.001 1.1611328125	0.22216796875	0.401123046875	1.029296875
0.00100625 1.16015625	0.221923828125	0.400634765625	1.0283203125
0.0010125 1.16015625	0.2216796875	0.400390625	1.0283203125
0.00101875 1.16015625	0.221435546875	0.39990234375	1.0283203125
0.001025 1.16015625	0.22119140625	0.399658203125	1.02734375
0.00103125 1.16015625	0.220947265625	0.3994140625	1.02734375
0.0010375 1.16015625	0.220458984375	0.39892578125	1.02734375
0.00104375 1.16015625	0.220458984375	0.3984375	1.02734375
0.00105 1.16015625	0.22021484375	0.3984375	1.02734375
0.00105625 1.16015625	0.219970703125	0.39794921875	1.02734375
0.0010625 1.16015625	0.2197265625	0.397705078125	1.0263671875
0.00106875 1.1591796875	0.2197265625	0.39697265625	1.02734375
0.001075 1.16015625	0.219482421875	0.39697265625	1.0263671875
0.00108125 1.16015625	0.218994140625	0.396484375	1.0263671875
0.0010875 1.1591796875	0.218994140625	0.396240234375	1.0263671875
0.00109375 1.1591796875	0.21875	0.39599609375	1.0263671875
0.0011 1.16015625	0.218505859375	0.395751953125	1.0263671875
0.00110625 1.16015625	0.21875	0.3955078125	1.025390625
0.0011125 1.16015625	0.21826171875	0.39501953125	1.025390625
0.00111875 1.1591796875	0.2177734375	0.394775390625	1.025390625
0.001125 1.1591796875	0.217529296875	0.39453125	1.025390625
0.00113125 1.1591796875	0.217529296875	0.394287109375	1.0244140625
0.0011375 1.1591796875	0.21728515625	0.39404296875	1.025390625
0.00114375 1.158203125	0.217041015625	0.3935546875	1.0244140625
0.00115 1.1591796875	0.216796875	0.393310546875	1.0244140625
0.00115625 1.158203125	0.21630859375	0.393310546875	1.0244140625
0.0011625 1.158203125	0.216552734375	0.392822265625	1.0234375
0.00116875 1.1591796875	0.216552734375	0.392578125	1.0234375
0.001175 1.1591796875	0.21630859375	0.392333984375	1.0244140625
0.00118125 1.158203125	0.216064453125	0.39208984375	1.0234375
0.0011875 1.158203125	0.216064453125	0.391845703125	1.0224609375
0.00119375 1.1591796875	0.2158203125	0.3916015625	1.0234375
0.0012 1.1572265625	0.2158203125	0.391357421875	1.021484375
0.00120625 1.1591796875	0.2158203125	0.39111328125	1.0224609375
0.0012125 1.158203125	0.215576171875	0.390869140625	1.0234375
0.00121875 1.158203125	0.21533203125	0.390625	1.0234375
0.001225 1.158203125	0.21484375	0.390380859375	1.0224609375
0.00123125 1.158203125	0.215087890625	0.390380859375	1.0224609375
0.0012375 1.158203125	0.21484375	0.390625	1.0224609375
0.00124375 1.158203125	0.21484375	0.3896484375	1.0224609375
0.00125 1.1572265625	0.214599609375	0.389404296875	1.0234375
0.00125625 1.158203125	0.214599609375	0.389404296875	1.021484375
0.0012625 1.158203125	0.21435546875	0.38916015625	1.0224609375
0.00126875 1.158203125	0.21435546875	0.388916015625	1.021484375
0.001275 1.158203125	0.214111328125	0.388671875	1.021484375
0.00128125 1.1572265625	0.214111328125	0.388671875	1.021484375
0.0012875 1.158203125	0.213623046875	0.38818359375	1.021484375
0.00129375 1.1572265625	0.213623046875	0.38818359375	1.021484375
