0.002476 0.0173828125 0.03212890625	0.01640625 1.1416015625
0.002478 0.01767578125 0.0326171875	0.0171875 1.142578125
0.00248 0.01787109375 0.03330078125	0.0171875 1.142578125
0.002482 0.0177734375 0.0333984375	0.01728515625 1.142578125
0.002484 0.01748046875 0.03232421875	0.0171875 1.142578125
0.002486 0.01728515625 0.03203125	0.01728515625 1.14453125
0.002488 0.0173828125 0.03212890625	0.0169921875 1.1416015625
0.00249 0.01767578125 0.0328125	0.0173828125 1.1435546875
0.002492 0.01728515625 0.0322265625	0.01689453125 1.1416015625
0.002494 0.01728515625 0.03203125	0.01728515625 1.142578125
0.002496 0.01767578125 0.03291015625	0.017578125 1.1416015625
0.002498 0.017578125 0.03232421875	0.01708984375 1.142578125
0.0025 0.01748046875 0.03251953125	0.0171875 1.142578125
0.002502 0.0171875 0.03193359375	0.0171875 1.142578125
0.002504 0.01728515625 0.0322265625	0.01748046875 1.1435546875
0.002506 0.0173828125 0.0322265625	0.01640625 1.140625
0.002508 0.0171875 0.03193359375	0.01708984375 1.142578125
0.00251 0.0177734375 0.03330078125	0.0171875 1.142578125
0.002512 0.01748046875 0.0328125	0.0171875 1.142578125
0.002514 0.0171875 0.03203125	0.01728515625 1.142578125
0.002516 0.0171875 0.0318359375	0.0171875 1.1435546875
0.002518 0.0171875 0.03193359375	0.0171875 1.142578125
0.00252 0.01708984375 0.031640625	0.017578125 1.14453125
0.002522 0.01728515625 0.03203125	0.01728515625 1.1435546875
0.002524 0.01708984375 0.0314453125	0.016796875 1.1416015625
0.002526 0.017578125 0.0326171875	0.0171875 1.1416015625
0.002528 0.01708984375 0.03203125	0.0171875 1.142578125
0.00253 0.01689453125 0.03134765625	0.01728515625 1.1435546875
0.002532 0.01689453125 0.031640625	0.0173828125 1.1435546875
0.002534 0.01708984375 0.031640625	0.01708984375 1.142578125
0.002536 0.01708984375 0.0318359375	0.0171875 1.1435546875
0.002538 0.01708984375 0.0318359375	0.0177734375 1.14453125
0.00254 0.01748046875 0.032421875	0.01728515625 1.142578125
0.002542 0.016796875 0.03125	0.01689453125 1.1416015625
0.002544 0.01689453125 0.03134765625	0.0169921875 1.1416015625
0.002546 0.01708984375 0.0318359375	0.0173828125 1.1435546875
0.002548 0.0169921875 0.031640625	0.01728515625 1.142578125
0.00255 0.01689453125 0.03095703125	0.0171875 1.142578125
0.002552 0.0169921875 0.03154296875	0.0177734375 1.1455078125
0.002554 0.0171875 0.03203125	0.0173828125 1.1435546875
0.002556 0.0171875 0.03203125	0.01689453125 1.1416015625
0.002558 0.0169921875 0.031640625	0.0169921875 1.142578125
0.00256 0.01669921875 0.03076171875	0.01689453125 1.142578125
0.002562 0.0169921875 0.031640625	0.016796875 1.1416015625
0.002564 0.0169921875 0.031640625	0.01689453125 1.142578125
0.002566 0.0169921875 0.03173828125	0.0166015625 1.140625
0.002568 0.01728515625 0.0318359375	0.01748046875 1.14453125
0.00257 0.0169921875 0.03154296875	0.017578125 1.14453125
0.002572 0.01689453125 0.03154296875	0.0171875 1.142578125
0.002574 0.0166015625 0.03046875	0.01708984375 1.142578125
0.002576 0.01708984375 0.031640625	0.01708984375 1.142578125
0.002578 0.016796875 0.030859375	0.01689453125 1.142578125
0.00258 0.016796875 0.03154296875	0.0166015625 1.140625
0.002582 0.0169921875 0.031640625	0.0166015625 1.140625
0.002584 0.01689453125 0.0314453125	0.0169921875 1.142578125
0.002586 0.0166015625 0.03095703125	0.0171875 1.142578125
0.002588 0.01640625 0.03037109375	0.0173828125 1.1435546875
0.00259 0.016796875 0.03125	0.0171875 1.142578125
0.002592 0.0169921875 0.03154296875	0.0169921875 1.142578125
0.002594 0.0169921875 0.031640625	0.01689453125 1.142578125
0.002596 0.01669921875 0.03095703125	0.01650390625 1.140625
0.002598 0.01669921875 0.03134765625	0.01611328125 1.138671875
0.0026 0.01689453125 0.03134765625	0.0166015625 1.1416015625
0.002602 0.01630859375 0.0302734375	0.01689453125 1.1416015625
0.002604 0.01640625 0.03017578125	0.0169921875 1.1416015625
0.002606 0.01689453125 0.0314453125	0.016796875 1.1416015625
0.002608 0.0171875 0.03232421875	0.0171875 1.142578125
0.00261 0.01689453125 0.0314453125	0.0169921875 1.142578125
0.002612 0.0169921875 0.03154296875	0.0169921875 1.142578125
0.002614 0.01640625 0.030859375	0.01640625 1.140625
0.002616 0.0166015625 0.03125	0.016796875 1.1416015625
0.002618 0.0166015625 0.03046875	0.01689453125 1.1416015625
0.00262 0.01669921875 0.03095703125	0.016796875 1.1416015625
0.002622 0.01650390625 0.0306640625	0.016796875 1.1416015625
0.002624 0.01689453125 0.0314453125	0.01689453125 1.142578125
0.002626 0.01708984375 0.03173828125	0.01708984375 1.142578125
0.002628 0.01689453125 0.03115234375	0.01708984375 1.142578125
0.00263 0.01669921875 0.03115234375	0.01630859375 1.140625
0.002632 0.0162109375 0.02978515625	0.0169921875 1.142578125
0.002634 0.01650390625 0.03076171875	0.0171875 1.142578125
0.002636 0.0169921875 0.03154296875	0.01689453125 1.1416015625
0.002638 0.016796875 0.03134765625	0.01669921875 1.1416015625
0.00264 0.01669921875 0.03095703125	0.01669921875 1.1416015625
0.002642 0.016796875 0.03115234375	0.01728515625 1.142578125
0.002644 0.01689453125 0.03154296875	0.01640625 1.140625
0.002646 0.01689453125 0.03154296875	0.0166015625 1.140625
0.002648 0.016796875 0.031640625	0.01669921875 1.1416015625
0.00265 0.016796875 0.03134765625	0.01689453125 1.1416015625
0.002652 0.01669921875 0.0310546875	0.01708984375 1.1435546875
0.002654 0.016796875 0.03125	0.0169921875 1.142578125
0.002656 0.0169921875 0.03173828125	0.01650390625 1.140625
0.002658 0.016796875 0.03125	0.0171875 1.142578125
0.00266 0.01669921875 0.03134765625	0.01669921875 1.1416015625
0.002662 0.01669921875 0.03134765625	0.01640625 1.140625
0.002664 0.016796875 0.03134765625	0.0166015625 1.140625
0.002666 0.0171875 0.032421875	0.0166015625 1.1416015625
0.002668 0.01630859375 0.03037109375	0.01669921875 1.1416015625
0.00267 0.0166015625 0.0310546875	0.01689453125 1.142578125
0.002672 0.0166015625 0.0310546875	0.01728515625 1.1435546875
0.002674 0.016796875 0.03134765625	0.01708984375 1.142578125
0.002676 0.0166015625 0.0310546875	0.0169921875 1.142578125
0.002678 0.016796875 0.03154296875	0.016796875 1.1416015625
0.00268 0.01689453125 0.03193359375	0.01650390625 1.140625
0.002682 0.016796875 0.0314453125	0.01640625 1.1416015625
0.002684 0.01669921875 0.03125	0.01669921875 1.1416015625
0.002686 0.01640625 0.03076171875	0.01640625 1.140625
0.002688 0.0166015625 0.03125	0.01650390625 1.140625
0.00269 0.01669921875 0.03134765625	0.017578125 1.14453125
0.002692 0.01669921875 0.03125	0.0169921875 1.142578125
0.002694 0.0169921875 0.03212890625	0.016796875 1.142578125
0.002696 0.01728515625 0.0326171875	0.016796875 1.142578125
0.002698 0.0169921875 0.03193359375	0.01708984375 1.1435546875
0.0027 0.0166015625 0.0310546875	0.01689453125 1.142578125
0.002702 0.0166015625 0.03134765625	0.0166015625 1.1416015625
0.002704 0.01630859375 0.03046875	0.0158203125 1.1376953125
0.002706 0.01650390625 0.0310546875	0.0173828125 1.1435546875
0.002708 0.01650390625 0.030859375	0.0166015625 1.140625
0.00271 0.01689453125 0.0318359375	0.0166015625 1.140625
0.002712 0.016796875 0.03154296875	0.016796875 1.142578125
0.002714 0.0166015625 0.0310546875	0.01640625 1.1416015625
0.002716 0.01650390625 0.03115234375	0.01689453125 1.142578125
0.002718 0.01640625 0.03076171875	0.01650390625 1.140625
0.00272 0.0166015625 0.0310546875	0.01640625 1.140625
0.002722 0.01611328125 0.03017578125	0.016796875 1.1416015625
0.002724 0.01708984375 0.03232421875	0.01689453125 1.1435546875
0.002726 0.01689453125 0.03193359375	0.01611328125 1.1396484375
0.002728 0.01650390625 0.03115234375	0.01650390625 1.140625
0.00273 0.01650390625 0.0310546875	0.01630859375 1.1396484375
0.002732 0.01630859375 0.03076171875	0.01630859375 1.140625
0.002734 0.0166015625 0.03134765625	0.01650390625 1.140625
0.002736 0.01650390625 0.03095703125	0.0166015625 1.1416015625
0.002738 0.016796875 0.03154296875	0.01669921875 1.1416015625
0.00274 0.0166015625 0.0314453125	0.0166015625 1.1416015625
0.002742 0.01640625 0.03076171875	0.01669921875 1.1416015625
0.002744 0.01650390625 0.03095703125	0.01630859375 1.1396484375
0.002746 0.01640625 0.030859375	0.0162109375 1.140625
0.002748 0.01669921875 0.03125	0.01650390625 1.1416015625
0.00275 0.01640625 0.0306640625	0.0162109375 1.1396484375
0.002752 0.0166015625 0.03115234375	0.016015625 1.1396484375
0.002754 0.01630859375 0.03056640625	0.015625 1.1396484375
0.002756 0.0166015625 0.03115234375	0.01640625 1.140625
0.002758 0.016015625 0.02998046875	0.01650390625 1.140625
0.00276 0.01640625 0.03076171875	0.016796875 1.1416015625
0.002762 0.01640625 0.03095703125	0.0169921875 1.142578125
0.002764 0.01640625 0.030859375	0.0169921875 1.1435546875
0.002766 0.01630859375 0.03056640625	0.01650390625 1.1416015625
0.002768 0.0162109375 0.03046875	0.0162109375 1.1396484375
0.00277 0.01640625 0.03115234375	0.01650390625 1.140625
0.002772 0.01650390625 0.03125	0.01611328125 1.140625
0.002774 0.01611328125 0.03037109375	0.01669921875 1.1396484375
0.002776 0.016015625 0.0298828125	0.01640625 1.140625
0.002778 0.01630859375 0.0306640625	0.01630859375 1.140625
0.00278 0.01640625 0.03115234375	0.01669921875 1.1416015625
0.002782 0.01630859375 0.03046875	0.01611328125 1.1396484375
0.002784 0.0162109375 0.03046875	0.016015625 1.1396484375
0.002786 0.016015625 0.0302734375	0.01650390625 1.140625
0.002788 0.0158203125 0.029296875	0.01669921875 1.1416015625
0.00279 0.01630859375 0.0306640625	0.016796875 1.142578125
0.002792 0.01630859375 0.03095703125	0.01640625 1.140625
0.002794 0.01611328125 0.03017578125	0.01630859375 1.142578125
0.002796 0.0162109375 0.0306640625	0.0166015625 1.1416015625
0.002798 0.01630859375 0.0306640625	0.01572265625 1.138671875
0.0028 0.01630859375 0.03076171875	0.016015625 1.1396484375
0.002802 0.01591796875 0.02978515625	0.01630859375 1.140625
0.002804 0.01591796875 0.0296875	0.01650390625 1.1396484375
0.002806 0.0158203125 0.0298828125	0.01650390625 1.1416015625
0.002808 0.01640625 0.030859375	0.0166015625 1.1416015625
0.00281 0.01640625 0.03076171875	0.01669921875 1.1416015625
0.002812 0.0158203125 0.0298828125	0.01650390625 1.140625
0.002814 0.0162109375 0.03056640625	0.01630859375 1.1416015625
0.002816 0.01572265625 0.0296875	0.0162109375 1.140625
0.002818 0.01572265625 0.02958984375	0.01630859375 1.140625
0.00282 0.016015625 0.030078125	0.0162109375 1.140625
0.002822 0.01630859375 0.03076171875	0.01630859375 1.140625
0.002824 0.01611328125 0.03056640625	0.0162109375 1.140625
0.002826 0.016796875 0.03212890625	0.01591796875 1.1396484375
0.002828 0.01630859375 0.03125	0.01669921875 1.142578125
0.00283 0.01591796875 0.02998046875	0.0162109375 1.140625
0.002832 0.015625 0.02919921875	0.0162109375 1.140625
0.002834 0.016015625 0.030078125	0.01640625 1.140625
0.002836 0.0166015625 0.03125	0.016796875 1.142578125
0.002838 0.01611328125 0.03046875	0.01640625 1.1416015625
0.00284 0.0162109375 0.03046875	0.01630859375 1.140625
0.002842 0.0162109375 0.03076171875	0.0162109375 1.1396484375
0.002844 0.0162109375 0.03076171875	0.01650390625 1.1416015625
0.002846 0.01591796875 0.02978515625	0.01611328125 1.140625
0.002848 0.01572265625 0.029296875	0.0162109375 1.140625
0.00285 0.01630859375 0.030859375	0.01611328125 1.140625
0.002852 0.0162109375 0.0306640625	0.0162109375 1.1396484375
0.002854 0.016015625 0.0302734375	0.01611328125 1.1396484375
0.002856 0.01572265625 0.0296875	0.01591796875 1.138671875
0.002858 0.01611328125 0.03046875	0.01640625 1.1416015625
0.00286 0.0162109375 0.0306640625	0.01650390625 1.1416015625
0.002862 0.01591796875 0.030078125	0.01650390625 1.1416015625
0.002864 0.0162109375 0.03037109375	0.01630859375 1.140625
0.002866 0.01611328125 0.03056640625	0.01611328125 1.1396484375
0.002868 0.016015625 0.03017578125	0.01611328125 1.140625
0.00287 0.01611328125 0.03056640625	0.0162109375 1.140625
0.002872 0.01611328125 0.03076171875	0.0154296875 1.138671875
0.002874 0.01572265625 0.02958984375	0.01611328125 1.1396484375
0.002876 0.0162109375 0.0302734375	0.0162109375 1.140625
0.002878 0.016015625 0.03037109375	0.016015625 1.140625
0.00288 0.0166015625 0.03154296875	0.01630859375 1.1416015625
0.002882 0.01630859375 0.03095703125	0.01640625 1.140625
0.002884 0.01572265625 0.0298828125	0.016015625 1.1396484375
0.002886 0.01591796875 0.0296875	0.0162109375 1.140625
0.002888 0.016015625 0.0302734375	0.01611328125 1.140625
0.00289 0.01611328125 0.03037109375	0.01650390625 1.1416015625
0.002892 0.0158203125 0.02998046875	0.01630859375 1.140625
0.002894 0.01611328125 0.03056640625	0.01630859375 1.140625
0.002896 0.01640625 0.03154296875	0.0162109375 1.140625
0.002898 0.01611328125 0.03046875	0.01611328125 1.1396484375
0.0029 0.01611328125 0.0306640625	0.015625 1.138671875
0.002902 0.0158203125 0.02978515625	0.01591796875 1.1396484375
0.002904 0.0162109375 0.03056640625	0.0158203125 1.138671875
0.002906 0.01630859375 0.0310546875	0.01572265625 1.138671875
0.002908 0.01640625 0.03125	0.015625 1.138671875
0.00291 0.01650390625 0.03173828125	0.01611328125 1.1396484375
0.002912 0.016015625 0.03046875	0.016015625 1.1396484375
0.002914 0.01611328125 0.03056640625	0.01630859375 1.1416015625
0.002916 0.01591796875 0.030078125	0.0162109375 1.140625
0.002918 0.01611328125 0.03056640625	0.01669921875 1.142578125
0.00292 0.01591796875 0.0302734375	0.01552734375 1.1376953125
0.002922 0.0162109375 0.03037109375	0.01591796875 1.1396484375
0.002924 0.0162109375 0.03095703125	0.016015625 1.1396484375
0.002926 0.016015625 0.03076171875	0.0162109375 1.140625
0.002928 0.016015625 0.03037109375	0.01591796875 1.1396484375
0.00293 0.016015625 0.0302734375	0.01591796875 1.1396484375
0.002932 0.01611328125 0.03056640625	0.016015625 1.1396484375
0.002934 0.016015625 0.03017578125	0.01611328125 1.1396484375
0.002936 0.0162109375 0.03076171875	0.0154296875 1.1376953125
0.002938 0.016015625 0.03076171875	0.01591796875 1.1396484375
0.00294 0.0162109375 0.03095703125	0.016015625 1.1396484375
0.002942 0.01591796875 0.03017578125	0.01611328125 1.1396484375
0.002944 0.016015625 0.03056640625	0.01611328125 1.140625
0.002946 0.01611328125 0.03037109375	0.01611328125 1.140625
0.002948 0.01591796875 0.0298828125	0.01630859375 1.1416015625
0.00295 0.0158203125 0.030078125	0.016015625 1.140625
0.002952 0.016015625 0.03037109375	0.0158203125 1.1396484375
0.002954 0.01650390625 0.0314453125	0.015625 1.138671875
0.002956 0.01591796875 0.03037109375	0.0158203125 1.1396484375
0.002958 0.0158203125 0.030078125	0.01591796875 1.1396484375
0.00296 0.0158203125 0.03017578125	0.0158203125 1.1396484375
0.002962 0.01591796875 0.0302734375	0.015625 1.138671875
0.002964 0.016015625 0.03046875	0.01591796875 1.138671875
0.002966 0.016015625 0.03046875	0.01611328125 1.140625
0.002968 0.0158203125 0.03017578125	0.016015625 1.1396484375
0.00297 0.01611328125 0.0306640625	0.01591796875 1.140625
0.002972 0.0154296875 0.029296875	0.01640625 1.1416015625
0.002974 0.01611328125 0.03115234375	0.01591796875 1.1396484375
0.002976 0.0158203125 0.02998046875	0.01591796875 1.1396484375
0.002978 0.0158203125 0.02978515625	0.01611328125 1.140625
0.00298 0.01591796875 0.03037109375	0.0158203125 1.1396484375
0.002982 0.016015625 0.0306640625	0.01591796875 1.1396484375
0.002984 0.0162109375 0.03095703125	0.0158203125 1.1396484375
0.002986 0.015625 0.0296875	0.01572265625 1.138671875
0.002988 0.015625 0.02958984375	0.015625 1.138671875
0.00299 0.0158203125 0.03017578125	0.01533203125 1.1376953125
0.002992 0.016015625 0.030859375	0.01533203125 1.138671875
0.002994 0.01591796875 0.03017578125	0.0154296875 1.1376953125
0.002996 0.01591796875 0.03056640625	0.01611328125 1.140625
0.002998 0.01591796875 0.030078125	0.01591796875 1.1396484375
0.003 0.01552734375 0.02958984375	0.0162109375 1.140625
0.003002 0.015234375 0.02890625	0.01611328125 1.1416015625
0.003004 0.0158203125 0.02998046875	0.01591796875 1.140625
0.003006 0.01611328125 0.0306640625	0.0158203125 1.1396484375
0.003008 0.0158203125 0.03017578125	0.0162109375 1.140625
0.00301 0.0162109375 0.03095703125	0.01533203125 1.1376953125
0.003012 0.01591796875 0.03017578125	0.01650390625 1.140625
0.003014 0.0158203125 0.03017578125	0.01572265625 1.1396484375
0.003016 0.015625 0.0296875	0.0158203125 1.138671875
0.003018 0.01552734375 0.0294921875	0.015234375 1.1376953125
0.00302 0.0158203125 0.03037109375	0.01572265625 1.1396484375
0.003022 0.015625 0.02978515625	0.01552734375 1.138671875
0.003024 0.01591796875 0.03037109375	0.015234375 1.13671875
0.003026 0.0158203125 0.0302734375	0.01513671875 1.1376953125
0.003028 0.016015625 0.030859375	0.0158203125 1.1396484375
0.00303 0.0154296875 0.029296875	0.01572265625 1.1396484375
0.003032 0.015625 0.0296875	0.015625 1.1396484375
0.003034 0.015625 0.02978515625	0.0158203125 1.1396484375
0.003036 0.015625 0.02978515625	0.0162109375 1.140625
0.003038 0.01591796875 0.0302734375	0.0158203125 1.1396484375
0.00304 0.0158203125 0.03017578125	0.01572265625 1.138671875
0.003042 0.01572265625 0.0298828125	0.01591796875 1.138671875
0.003044 0.01572265625 0.02998046875	0.01591796875 1.1396484375
0.003046 0.015625 0.02958984375	0.015625 1.1396484375
0.003048 0.01572265625 0.0298828125	0.01572265625 1.138671875
0.00305 0.01572265625 0.0298828125	0.01552734375 1.138671875
0.003052 0.01572265625 0.030078125	0.0154296875 1.1376953125
0.003054 0.01572265625 0.0296875	0.015234375 1.1376953125
0.003056 0.0158203125 0.03017578125	0.01572265625 1.1396484375
0.003058 0.01572265625 0.0298828125	0.0150390625 1.13671875
0.00306 0.015625 0.02998046875	0.015625 1.138671875
0.003062 0.01533203125 0.02939453125	0.01552734375 1.1396484375
0.003064 0.01611328125 0.0310546875	0.01572265625 1.138671875
0.003066 0.01572265625 0.02998046875	0.015625 1.138671875
0.003068 0.015625 0.02978515625	0.01572265625 1.1396484375
0.00307 0.015625 0.02978515625	0.01611328125 1.140625
0.003072 0.0154296875 0.02939453125	0.01640625 1.142578125
0.003074 0.01572265625 0.0302734375	0.0154296875 1.138671875
0.003076 0.015625 0.029296875	0.015625 1.1396484375
0.003078 0.015625 0.02998046875	0.015625 1.138671875
0.00308 0.015625 0.0298828125	0.01533203125 1.1376953125
0.003082 0.015625 0.02958984375	0.0154296875 1.1376953125
0.003084 0.01572265625 0.0296875	0.01552734375 1.138671875
0.003086 0.015625 0.02998046875	0.0158203125 1.1396484375
0.003088 0.01552734375 0.02958984375	0.01513671875 1.1376953125
0.00309 0.0154296875 0.0294921875	0.01494140625 1.13671875
0.003092 0.01572265625 0.02998046875	0.0154296875 1.1396484375
0.003094 0.01572265625 0.0296875	0.0154296875 1.1396484375
0.003096 0.015625 0.030078125	0.0154296875 1.138671875
0.003098 0.01533203125 0.0291015625	0.015625 1.138671875
0.0031 0.015234375 0.02880859375	0.0158203125 1.1396484375
0.003102 0.01552734375 0.0296875	0.0162109375 1.140625
0.003104 0.01533203125 0.0296875	0.01572265625 1.1396484375
0.003106 0.015625 0.0298828125	0.01552734375 1.138671875
0.003108 0.01591796875 0.03046875	0.0158203125 1.140625
0.00311 0.015625 0.030078125	0.0154296875 1.138671875
0.003112 0.015625 0.02958984375	0.0154296875 1.138671875
0.003114 0.0158203125 0.030859375	0.01552734375 1.138671875
0.003116 0.0154296875 0.02958984375	0.01552734375 1.1376953125
0.003118 0.01513671875 0.0287109375	0.01513671875 1.1376953125
0.00312 0.0154296875 0.0294921875	0.01552734375 1.138671875
0.003122 0.01591796875 0.0306640625	0.0154296875 1.138671875
0.003124 0.01552734375 0.02939453125	0.0154296875 1.1376953125
0.003126 0.01552734375 0.0298828125	0.01513671875 1.13671875
0.003128 0.0154296875 0.02939453125	0.0154296875 1.138671875
0.00313 0.0154296875 0.02939453125	0.0154296875 1.138671875
0.003132 0.01533203125 0.02939453125	0.01513671875 1.1357421875
0.003134 0.01494140625 0.0287109375	0.01591796875 1.140625
0.003136 0.01494140625 0.02841796875	0.016015625 1.140625
0.003138 0.01572265625 0.03037109375	0.01552734375 1.138671875
0.00314 0.01552734375 0.02978515625	0.01552734375 1.138671875
0.003142 0.01533203125 0.0294921875	0.0158203125 1.1396484375
0.003144 0.01552734375 0.0302734375	0.01572265625 1.1396484375
0.003146 0.01513671875 0.02880859375	0.015625 1.138671875
0.003148 0.01552734375 0.0298828125	0.01494140625 1.13671875
0.00315 0.015234375 0.029296875	0.01591796875 1.140625
0.003152 0.01533203125 0.02939453125	0.0154296875 1.138671875
0.003154 0.015234375 0.0287109375	0.01513671875 1.1376953125
0.003156 0.01484375 0.028515625	0.015234375 1.138671875
0.003158 0.01533203125 0.02939453125	0.015234375 1.1376953125
0.00316 0.01533203125 0.02958984375	0.01533203125 1.1376953125
0.003162 0.01533203125 0.0294921875	0.014453125 1.1357421875
0.003164 0.0150390625 0.02861328125	0.01513671875 1.1376953125
0.003166 0.015234375 0.029296875	0.01552734375 1.1376953125
0.003168 0.015234375 0.029296875	0.015234375 1.1376953125
0.00317 0.015234375 0.0294921875	0.015234375 1.1376953125
0.003172 0.0150390625 0.02890625	0.015234375 1.138671875
0.003174 0.015234375 0.0296875	0.01533203125 1.138671875
0.003176 0.015234375 0.02958984375	0.01533203125 1.1376953125
0.003178 0.0154296875 0.0296875	0.01513671875 1.1376953125
0.00318 0.01533203125 0.02939453125	0.0154296875 1.138671875
0.003182 0.0154296875 0.02939453125	0.0158203125 1.1396484375
0.003184 0.01513671875 0.0291015625	0.01552734375 1.138671875
0.003186 0.01474609375 0.02822265625	0.01552734375 1.138671875
0.003188 0.015234375 0.02939453125	0.01533203125 1.138671875
0.00319 0.0154296875 0.02978515625	0.015234375 1.138671875
0.003192 0.01533203125 0.02939453125	0.015234375 1.1376953125
0.003194 0.01513671875 0.02900390625	0.01533203125 1.138671875
0.003196 0.01533203125 0.02958984375	0.0150390625 1.13671875
0.003198 0.0154296875 0.02978515625	0.01513671875 1.1376953125
0.0032 0.015234375 0.02919921875	0.0150390625 1.1376953125
0.003202 0.015234375 0.02890625	0.015234375 1.138671875
0.003204 0.01513671875 0.029296875	0.01513671875 1.1376953125
0.003206 0.01552734375 0.02978515625	0.01513671875 1.1376953125
0.003208 0.0154296875 0.030078125	0.01513671875 1.1376953125
0.00321 0.015234375 0.029296875	0.01494140625 1.13671875
0.003212 0.01513671875 0.0291015625	0.0150390625 1.13671875
0.003214 0.0150390625 0.0287109375	0.01513671875 1.1376953125
0.003216 0.01484375 0.02841796875	0.01533203125 1.1376953125
0.003218 0.01552734375 0.02978515625	0.0154296875 1.138671875
0.00322 0.015234375 0.029296875	0.015234375 1.1376953125
0.003222 0.015234375 0.02939453125	0.0150390625 1.1376953125
0.003224 0.0150390625 0.02841796875	0.01572265625 1.140625
0.003226 0.015625 0.03037109375	0.01513671875 1.1376953125
0.003228 0.015234375 0.02939453125	0.01513671875 1.138671875
0.00323 0.01494140625 0.02861328125	0.01533203125 1.1376953125
0.003232 0.0154296875 0.0298828125	0.01513671875 1.1376953125
0.003234 0.0154296875 0.02939453125	0.0150390625 1.1376953125
0.003236 0.0154296875 0.02978515625	0.01533203125 1.138671875
0.003238 0.01513671875 0.02919921875	0.0154296875 1.138671875
0.00324 0.015234375 0.02939453125	0.0154296875 1.138671875
0.003242 0.01513671875 0.02900390625	0.01474609375 1.13671875
0.003244 0.01533203125 0.0294921875	0.01474609375 1.1357421875
0.003246 0.015234375 0.02900390625	0.01494140625 1.13671875
0.003248 0.01552734375 0.030078125	0.0150390625 1.1376953125
0.00325 0.015234375 0.0294921875	0.0150390625 1.13671875
0.003252 0.01513671875 0.0291015625	0.0150390625 1.1376953125
0.003254 0.01484375 0.028515625	0.01494140625 1.13671875
0.003256 0.0150390625 0.02880859375	0.01533203125 1.138671875
0.003258 0.01513671875 0.0291015625	0.01513671875 1.1376953125
0.00326 0.015234375 0.02919921875	0.0150390625 1.1376953125
0.003262 0.015625 0.03037109375	0.0150390625 1.1376953125
0.003264 0.0150390625 0.02890625	0.015234375 1.138671875
0.003266 0.015234375 0.02919921875	0.01513671875 1.1376953125
0.003268 0.0150390625 0.02900390625	0.01513671875 1.138671875
0.00327 0.0150390625 0.0291015625	0.01513671875 1.1376953125
0.003272 0.01484375 0.02861328125	0.016015625 1.1416015625
0.003274 0.01494140625 0.02880859375	0.01513671875 1.1376953125
0.003276 0.01552734375 0.0298828125	0.01513671875 1.1376953125
0.003278 0.01533203125 0.0294921875	0.01513671875 1.1376953125
0.00328 0.0150390625 0.02890625	0.015625 1.138671875
0.003282 0.01494140625 0.02890625	0.0150390625 1.1376953125
0.003284 0.01513671875 0.02919921875	0.01494140625 1.13671875
0.003286 0.01484375 0.02890625	0.01474609375 1.13671875
0.003288 0.01494140625 0.02880859375	0.0154296875 1.138671875
0.00329 0.01455078125 0.028125	0.014453125 1.1337890625
0.003292 0.01513671875 0.0294921875	0.0150390625 1.1376953125
0.003294 0.015234375 0.02978515625	0.01494140625 1.1376953125
0.003296 0.01484375 0.02880859375	0.01484375 1.13671875
0.003298 0.01474609375 0.0283203125	0.01474609375 1.1357421875
0.0033 0.01484375 0.02880859375	0.01396484375 1.134765625
0.003302 0.0150390625 0.02880859375	0.01533203125 1.138671875
0.003304 0.01494140625 0.02890625	0.0150390625 1.1376953125
0.003306 0.015234375 0.02958984375	0.0150390625 1.1376953125
0.003308 0.0146484375 0.02841796875	0.0150390625 1.1376953125
0.00331 0.01494140625 0.02880859375	0.015234375 1.138671875
0.003312 0.01494140625 0.0287109375	0.01484375 1.13671875
0.003314 0.01474609375 0.02880859375	0.0150390625 1.1376953125
0.003316 0.01474609375 0.02861328125	0.01474609375 1.13671875
0.003318 0.01494140625 0.02880859375	0.0154296875 1.138671875
0.00332 0.01484375 0.02880859375	0.01494140625 1.1357421875
0.003322 0.01513671875 0.02939453125	0.01494140625 1.1376953125
0.003324 0.014453125 0.02783203125	0.0150390625 1.1376953125
0.003326 0.01494140625 0.0291015625	0.0154296875 1.138671875
0.003328 0.0150390625 0.02880859375	0.01494140625 1.1376953125
0.00333 0.01494140625 0.02890625	0.01435546875 1.1357421875
0.003332 0.01513671875 0.02919921875	0.01474609375 1.13671875
0.003334 0.0150390625 0.02900390625	0.01484375 1.13671875
0.003336 0.015234375 0.02958984375	0.01484375 1.1376953125
0.003338 0.01484375 0.0287109375	0.0150390625 1.1376953125
0.00334 0.01474609375 0.0283203125	0.0150390625 1.138671875
0.003342 0.01484375 0.0287109375	0.01494140625 1.13671875
0.003344 0.015234375 0.0294921875	0.01435546875 1.1357421875
0.003346 0.01484375 0.02890625	0.01474609375 1.13671875
0.003348 0.01494140625 0.0287109375	0.01455078125 1.1357421875
0.00335 0.01484375 0.02890625	0.01494140625 1.134765625
0.003352 0.01484375 0.02900390625	0.01474609375 1.13671875
0.003354 0.014453125 0.0275390625	0.014453125 1.1357421875
0.003356 0.0146484375 0.02822265625	0.01484375 1.13671875
0.003358 0.01484375 0.02861328125	0.01484375 1.13671875
0.00336 0.01484375 0.02861328125	0.0146484375 1.13671875
0.003362 0.01484375 0.0287109375	0.01494140625 1.13671875
0.003364 0.01484375 0.02880859375	0.01435546875 1.134765625
