-0.1000542640686	6.10903015579227E-07	
-0.092291593551636	1.45986789173347E-07	
-0.084595870971679	2.89037935213199E-07	
-0.0769093036651612	2.46122592111785E-07	
-0.0692280292510986	1.67444459302967E-07	
-0.0615463256835936	1.00881936853311E-08	
-0.0538960933685302	6.73086521012731E-08	
-0.0462510108947754	1.38834224410657E-07	
-0.0385836124420166	1.67444455039713E-07	
-0.0309333801269532	3.67716069443105E-07	
-0.0232775688171388	4.75004432880979E-07	
-0.0155975818634034	4.46394207936265E-07	
-0.00790915489196783	4.53546764172443E-07	
-0.000249195098877034	4.89309551037677E-07	
0.00740346908569337	4.89309551037677E-07	
0.015044116973877	5.96597908791209E-07	
0.0226791858673096	5.60835119083803E-07	
0.0303035259246826	4.96462104431683E-07	
0.0379706382751466	4.46394199409751E-07	
0.0456449031829834	3.89173732467297E-07	
0.0533226013183594	3.03343046264471E-07	
0.0609972953796388	3.67716060916591E-07	
0.0686884403228762	4.96462098747343E-07	
0.0763359546661378	5.25072329376399E-07	
0.0840024948120118	5.82292796318853E-07	
0.0916518688201908	6.18055583184087E-07	
0.0993209838867194	6.03750470711729E-07	
0.106995248794557	4.53546761330271E-07	
0.114679527282716	3.46258400734568E-07	
0.12234435081482	2.67580265083578E-07	
0.130034923553468	1.7459701909186E-07	
0.137709617614746	1.24529116912099E-07	
0.145358562469482	1.96054690642566E-07	
0.153021669387818	3.31953287551668E-07	
0.160697793960572	3.74868636337422E-07	
0.16833815574646	4.89309556722017E-07	
0.175968647003174	5.60835127610315E-07	
0.183651065826416	5.89445363923713E-07	
0.191307163238524	5.46530015137957E-07	
0.19897928237915	5.89445352555029E-07	
0.20665054321289	5.60835121925973E-07	
0.214350128173828	5.39377453217437E-07	
0.222006797790526	5.25072329376397E-07	
0.229679918289184	3.46258389365883E-07	
0.237349891662596	2.03207241904945E-07	
0.24502716064453	1.38834224410656E-07	
0.252694988250732	6.01560921347447E-08	
0.260361099243164	6.73086540552647E-08	
0.268037509918212	2.38970032145259E-07	
0.275716495513916	3.17648162111906E-07	
0.283375310897826	4.3208908462813E-07	
0.29104571342468	4.53546757067015E-07	
0.29870796203613	3.3910583668242E-07	
0.306361627578734	3.17648167973884E-07	
0.314006710052488	2.8903794302917E-07	
0.321668958663938	3.17648167973884E-07	
0.329362249374388	3.46258397181854E-07	
0.33704252243042	3.82021184757631E-07	
0.344722366333008	4.53546764172443E-07	
0.352422380447388	5.46530006611447E-07	
0.360120391845704	4.67851876644799E-07	
0.367753744125368	4.67851876644799E-07	
0.375405263900758	4.89309548195505E-07	
0.383100700378418	3.82021181915459E-07	
0.39073076248169	3.82021181915459E-07	
0.398377132415772	3.74868625679281E-07	
0.40603551864624	4.53546761330271E-07	
0.41369776725769	5.60835121925975E-07	
0.421325969696044	5.82292796318853E-07	
0.428982639312744	4.39241648857915E-07	
0.436667203903198	4.82156997643669E-07	
0.444338035583496	4.89309548195505E-07	
0.45202088356018	3.74868631363623E-07	
0.459700298309326	4.17783974465035E-07	
0.467374563217162	4.96462104431683E-07	
0.475042390823364	5.39377441848755E-07	
0.482696485519408	4.67851873802629E-07	
0.490345430374144	5.39377453217439E-07	
0.498015832901	5.17919778824561E-07	
0.505679368972778	5.32224896981259E-07	
0.513344192504882	4.24936536385555E-07	
0.521022319793702	4.96462104431681E-07	
